feature,spearman,abs_spearman,p,coverage,q,significant
f_sub_question_count,-0.0613163382886092,0.0613163382886092,0.30659587037454294,1.0,0.8390324685332434,False
f_language_code=en,0.05842084763709898,0.05842084763709898,0.33004323883730796,1.0,0.8390324685332434,False
f_politeness_filler_count,-0.05842084763709898,0.05842084763709898,0.33004323883730796,1.0,0.8390324685332434,False
f_is_english,0.05842084763709898,0.05842084763709898,0.33004323883730796,1.0,0.8390324685332434,False
f_has_chain_of_thought_cue,-0.05842084763709898,0.05842084763709898,0.33004323883730796,1.0,0.8390324685332434,False
f_n_sentences,0.05778196287002179,0.05778196287002179,0.33536840337929585,1.0,0.8390324685332434,False
f_hop_estimate,0.05497668867165735,0.05497668867165735,0.3593973783971237,1.0,0.8390324685332434,False
f_max_parse_depth,-0.054191376186966275,0.054191376186966275,0.3663122323774715,1.0,0.8390324685332434,False
f_multi_need_score,0.05261761700185171,0.05261761700185171,0.38041593005367524,1.0,0.8390324685332434,False
f_char_entropy,0.05229921790081759,0.05229921790081759,0.38330919700200106,1.0,0.8390324685332434,False
f_jargon_ratio,0.05119145627523576,0.05119145627523576,0.39347933731820134,1.0,0.8390324685332434,False
f_named_entity_hint,0.05097161416114099,0.05097161416114099,0.39551682373014696,1.0,0.8390324685332434,False
f_punctuation_density,-0.05089726273767443,0.05089726273767443,0.39620734154243026,1.0,0.8390324685332434,False
f_n_clauses,0.050045023930873477,0.050045023930873477,0.4041738634650418,1.0,0.8390324685332434,False
f_gunning_fog,-0.05000856718194777,0.05000856718194777,0.40451676513941326,1.0,0.8390324685332434,False
f_underspecification_score,-0.04775482342155329,0.04775482342155329,0.42604914784822084,1.0,0.8390324685332434,False
f_temporal_expression_count,0.047601954287180205,0.047601954287180205,0.4275333600044227,1.0,0.8390324685332434,False
f_context_token_count,0.047158180229431496,0.047158180229431496,0.4318589083623975,1.0,0.8390324685332434,False
f_negation_count,0.04620105339794851,0.04620105339794851,0.441273568626975,1.0,0.8390324685332434,False
f_long_word_ratio,0.04512350508602063,0.04512350508602063,0.45201132494879326,1.0,0.8390324685332434,False
f_question_length_words,0.045023129168115864,0.045023129168115864,0.4530189946048671,1.0,0.8390324685332434,False
f_retrieval_difficulty_score,0.044128585335166115,0.044128585335166115,0.4620547958330328,1.0,0.8390324685332434,False
f_option_mean_chars,0.0439185687816926,0.0439185687816926,0.4641905863788153,1.0,0.8390324685332434,False
f_digit_char_ratio,-0.04380863564379807,0.04380863564379807,0.46531074132112227,1.0,0.8390324685332434,False
f_has_output_format_request,0.0412763771521659,0.0412763771521659,0.4915224629382678,1.0,0.8390324685332434,False
f_question_category_score,-0.041212240282309014,0.041212240282309014,0.4921964349363685,1.0,0.8390324685332434,False
f_distinct_entity_types,0.040224463806135376,0.040224463806135376,0.5026383004096541,1.0,0.8390324685332434,False
f_unresolved_pronoun_count,-0.0398259627296458,0.0398259627296458,0.5068836242479613,1.0,0.8390324685332434,False
f_unit_count,0.039615583654545435,0.039615583654545435,0.5091323761338219,1.0,0.8390324685332434,False
f_contains_negation,0.03956896625498929,0.03956896625498929,0.5096313742809071,1.0,0.8390324685332434,False
f_stopword_ratio,-0.03827416618815444,0.03827416618815444,0.5235921525135164,1.0,0.8390324685332434,False
f_distinct_wh_count,-0.03805281805264784,0.03805281805264784,0.5259981489607342,1.0,0.8390324685332434,False
f_anchor_density,-0.03788643933961364,0.03788643933961364,0.527810335051787,1.0,0.8390324685332434,False
f_entity_person_count,0.03768632176964228,0.03768632176964228,0.5299941880622281,1.0,0.8390324685332434,False
f_option_length_spread,-0.03709214185872982,0.03709214185872982,0.5365051784683668,1.0,0.8390324685332434,False
f_wh_word_count,-0.036773688333693696,0.036773688333693696,0.5400111736537682,1.0,0.8390324685332434,False
f_entity_count,0.03674832306853318,0.03674832306853318,0.5402909205497194,1.0,0.8390324685332434,False
f_id_like_token_count,0.036113588173228885,0.036113588173228885,0.5473146326309178,1.0,0.8390324685332434,False
f_uppercase_char_ratio,-0.0355041830467955,0.0355041830467955,0.5541000613425575,1.0,0.8390324685332434,False
f_temporal_type=none,-0.03531592169225522,0.03531592169225522,0.5562045082445412,1.0,0.8390324685332434,False
f_has_temporal_constraint,0.03531592169225522,0.03531592169225522,0.5562045082445412,1.0,0.8390324685332434,False
f_has_citation_request,-0.034530022030970275,0.034530022030970275,0.56503119392224,1.0,0.8390324685332434,False
f_has_math_expression,-0.034451101118652745,0.034451101118652745,0.5659212671664645,1.0,0.8390324685332434,False
f_has_dangling_reference,-0.033605329044594116,0.033605329044594116,0.5755017066761103,1.0,0.8390324685332434,False
f_n_lines,0.03338690433945375,0.03338690433945375,0.5779882265681155,1.0,0.8390324685332434,False
f_temporal_risk_score,0.03277131826958064,0.03277131826958064,0.585022893047787,1.0,0.8390324685332434,False
f_language_confidence,-0.032727104118066716,0.032727104118066716,0.5855296740167526,1.0,0.8390324685332434,False
f_retrieval_anchor_score,-0.032358649193544406,0.032358649193544406,0.5897607533434208,1.0,0.8390324685332434,False
f_question_mark_count,-0.032346309047919,0.032346309047919,0.5899027012105763,1.0,0.8390324685332434,False
f_avg_syllables_per_word,0.032183122610776015,0.032183122610776015,0.5917812945870148,1.0,0.8390324685332434,False
f_has_code_span,0.03184262153020822,0.03184262153020822,0.5957098970660832,1.0,0.8390324685332434,False
f_lexical_rarity_score,0.03168052413749294,0.03168052413749294,0.5975842761495762,1.0,0.8390324685332434,False
f_avg_words_per_sentence,-0.030621093904538935,0.030621093904538935,0.609899857251384,1.0,0.844375105158253,False
f_quoted_span_word_count,0.029889680950951576,0.029889680950951576,0.618467192882589,1.0,0.844375105158253,False
f_has_relative_recency,-0.029159226763312715,0.029159226763312715,0.627075092509916,1.0,0.844375105158253,False
f_vague_term_count,0.029158243830940747,0.029158243830940747,0.6270867101316946,1.0,0.844375105158253,False
f_nested_modifier_depth,-0.028756294363576324,0.028756294363576324,0.6318451736027273,1.0,0.844375105158253,False
f_currency_count,-0.028200189231096583,0.028200189231096583,0.6384536585318057,1.0,0.844375105158253,False
f_flesch_reading_ease,-0.027070182176274913,0.027070182176274913,0.6519700189905739,1.0,0.844375105158253,False
f_vague_quantifiers_count,0.026464930491127688,0.026464930491127688,0.6592570260924877,1.0,0.844375105158253,False
f_anchor_free_flag,0.02583028749220432,0.02583028749220432,0.6669325841174335,1.0,0.844375105158253,False
f_boolean_operator_count,0.02583028749220432,0.02583028749220432,0.6669325841174335,1.0,0.844375105158253,False
f_polysyllable_count,0.025724903898838736,0.025724903898838736,0.6682105148734376,1.0,0.844375105158253,False
f_type_token_ratio,-0.024787494818054385,0.024787494818054385,0.6796197275110187,1.0,0.845884599088463,False
f_instruction_char_ratio,-0.024627364802206893,0.024627364802206893,0.6815760798410637,1.0,0.845884599088463,False
f_numeral_count,-0.02373311549953129,0.02373311549953129,0.6925402371611847,1.0,0.8460826749904871,False
f_question_category=Reasoning,0.023621805519798825,0.023621805519798825,0.6939095320065866,1.0,0.8460826749904871,False
f_hedge_word_count,0.022617412653982958,0.022617412653982958,0.7063097033530183,1.0,0.8537134675310395,False
f_constraint_count,0.022047244634681634,0.022047244634681634,0.7133838738803181,1.0,0.8548306764600363,False
f_question_type=which,0.02105836863278694,0.02105836863278694,0.72571102998381,1.0,0.8591879327978215,False
f_instruction_line_count,-0.020764948524648053,0.020764948524648053,0.7293825616557045,1.0,0.8591879327978215,False
f_anchor_count,0.020094070584146043,0.020094070584146043,0.73780028075766,1.0,0.8618003279438213,False
f_acronym_count,-0.019182625002682047,0.019182625002682047,0.7492865919503541,1.0,0.8679236356758268,False
f_quoted_span_count,0.018502612245828054,0.018502612245828054,0.7578926518322079,1.0,0.8706370132617925,False
f_conditional_flag,-0.017487826328414387,0.017487826328414387,0.7707908975635244,1.0,0.8762086680899894,False
f_entity_place_count,0.01675765298006922,0.01675765298006922,0.7801110135174232,1.0,0.8762086680899894,False
f_has_date_like,0.01663702756914629,0.01663702756914629,0.7816537758500625,1.0,0.8762086680899894,False
f_mc_option_count,0.012508158076147555,0.012508158076147555,0.8349374533324018,1.0,0.9172263932049172,False
f_n_options,0.012508158076147555,0.012508158076147555,0.8349374533324018,1.0,0.9172263932049172,False
f_has_enumeration_request,0.011975577024277508,0.011975577024277508,0.841871294399113,1.0,0.9172263932049172,False
f_dale_chall_score,0.011763169547898461,0.011763169547898461,0.8446401318721539,1.0,0.9172263932049172,False
f_question_complexity_score,-0.011060824688075876,0.011060824688075876,0.8538089674291758,1.0,0.9199957090903521,False
f_percent_count,-0.009300641345607463,0.009300641345607463,0.8768712664670324,1.0,0.9375777387609039,False
f_is_hypothetical_scenario,0.008518999042927774,0.008518999042927774,0.8871471469116937,1.0,0.9413240719139345,False
f_has_length_limit,0.006568487491304745,0.006568487491304745,0.9128683324066593,1.0,0.9612780167009518,False
f_definite_np_without_entity_count,0.005447211914416993,0.005447211914416993,0.9276974322703369,1.0,0.9695484442524573,False
f_has_exclusion,-0.004813465738668471,0.004813465738668471,0.9360902501164876,1.0,0.9710189907924759,False
f_template_repetition_score,-0.002086853237854208,0.002086853237854208,0.9722682790979502,1.0,0.9900058344782791,False
f_temporal_type=relative,-0.0020153762292070597,0.0020153762292070597,0.9732177597284658,1.0,0.9900058344782791,False
f_is_formula_setup,-0.0018239235317281284,0.0018239235317281284,0.9757611462124046,1.0,0.9900058344782791,False
f_requires_synthesis_flag,0.0011426357446639105,0.0011426357446639105,0.9848136420879618,1.0,0.9919499728277296,False
f_tokens_per_word,0.0005492881879950495,0.0005492881879950495,0.9926992724758665,1.0,0.9926992724758665,False
