feature,spearman,abs_spearman,p,coverage,q,significant
f_entity_person_count,-0.0399942122504021,0.0399942122504021,0.5050889404336494,1.0,0.8066642336638421,False
f_wh_word_count,0.039901304634130795,0.039901304634130795,0.5060795554309754,1.0,0.8066642336638421,False
f_long_word_ratio,-0.039613282034076686,0.039613282034076686,0.509157006975708,1.0,0.8066642336638421,False
f_has_citation_request,-0.03949093398685653,0.03949093398685653,0.5104672103654001,1.0,0.8066642336638421,False
f_non_ascii_ratio,0.03834432681879482,0.03834432681879482,0.522830698415057,1.0,0.81612596825765,False
f_distinct_wh_count,0.036148881773024284,0.036148881773024284,0.5469229117559906,1.0,0.8434473819851421,False
f_punctuation_density,-0.03510874717432934,0.03510874717432934,0.5585248449372849,1.0,0.8510854779996723,False
f_has_dangling_reference,0.03371539879223578,0.03371539879223578,0.574250593912189,1.0,0.8647538355383553,False
f_distinct_entity_types,0.032662659108189156,0.032662659108189156,0.5862687032386138,1.0,0.8686099793681914,False
f_avg_words_per_sentence,0.03230453466150603,0.03230453466150603,0.5903833453518176,1.0,0.8686099793681914,False
f_vague_term_count,0.030867207704518326,0.030867207704518326,0.6070288627412727,1.0,0.8759355762544538,False
f_has_math_expression,0.030693983217269207,0.030693983217269207,0.6090489553644249,1.0,0.8759355762544538,False
f_percent_count,0.029928602243474905,0.029928602243474905,0.618009976255567,1.0,0.8783242424900682,False
f_n_options,0.029382914890472175,0.029382914890472175,0.6244336411452829,1.0,0.8783242424900682,False
f_question_category=Comparison,-0.026817547636290805,0.026817547636290805,0.6550076790372436,1.0,0.911315031703991,False
f_avg_syllables_per_word,-0.025968313104993646,0.025968313104993646,0.6652602741283766,1.0,0.9146906591844512,False
f_boolean_operator_count,0.02543541140928753,0.02543541140928753,0.6717259528385814,1.0,0.9146906591844512,False
f_digit_char_ratio,0.024718768456022406,0.024718768456022406,0.6804591144572388,1.0,0.9168291226371218,False
f_avg_chars_per_word,-0.020384173859017144,0.020384173859017144,0.7341563559640135,1.0,0.9729284276769545,False
f_quoted_span_word_count,0.020067301986033383,0.020067301986033383,0.7381368123055069,1.0,0.9729284276769545,False
f_has_length_limit,-0.01885740438317542,0.01885740438317542,0.7533986978726398,1.0,0.9729284276769545,False
f_question_category=Reasoning,-0.01860351499160372,0.01860351499160372,0.7566137373317735,1.0,0.9729284276769545,False
f_has_output_format_request,0.01805480467838319,0.01805480467838319,0.7635764011531069,1.0,0.9729284276769545,False
f_hedge_word_count,0.017730438114846016,0.017730438114846016,0.767701337463847,1.0,0.9729284276769545,False
f_instruction_line_count,0.016059282662855848,0.016059282662855848,0.7890547113502167,1.0,0.9759143274906483,False
f_has_enumeration_request,-0.015342970249619827,0.015342970249619827,0.7982569874064437,1.0,0.9759143274906483,False
f_instruction_char_ratio,0.015136339646511184,0.015136339646511184,0.8009167664153566,1.0,0.9759143274906483,False
f_anchor_free_flag,0.014611832086186452,0.014611832086186452,0.8076785536226984,1.0,0.9759143274906483,False
f_is_comparison,0.01457305327023777,0.01457305327023777,0.8081790524531931,1.0,0.9759143274906483,False
f_currency_count,-0.01276601452488153,0.01276601452488153,0.8315848835730737,1.0,0.9877197600047174,False
f_causal_flag,0.011744593523399268,0.011744593523399268,0.8448823709427604,1.0,0.9877197600047174,False
f_quoted_span_count,0.009359425026026585,0.009359425026026585,0.8760992770798806,1.0,0.9877197600047174,False
f_entity_work_count,0.009252285401439976,0.009252285401439976,0.8775063987268714,1.0,0.9877197600047174,False
f_entity_place_count,0.008370475158894459,0.008370475158894459,0.889101909118665,1.0,0.9877197600047174,False
f_retrieval_anchor_score,0.007620927252880457,0.007620927252880457,0.8989769034661296,1.0,0.9877197600047174,False
f_tokens_per_word,0.007537309900574447,0.007537309900574447,0.9000795224699322,1.0,0.9877197600047174,False
f_difficult_word_ratio,-0.007443038325703833,0.007443038325703833,0.9013228631653868,1.0,0.9877197600047174,False
f_question_mark_count,0.007274321643708584,0.007274321643708584,0.9035486539657253,1.0,0.9877197600047174,False
f_has_relative_recency,-0.006684234765109857,0.006684234765109857,0.911339179224839,1.0,0.9877197600047174,False
f_dale_chall_score,-0.00632293876500944,0.00632293876500944,0.9161133660934206,1.0,0.9877197600047174,False
f_question_category=Math,0.0061805624452680495,0.0061805624452680495,0.9179955718361834,1.0,0.9877197600047174,False
f_has_chain_of_thought_cue,-0.0057297736545258915,0.0057297736545258915,0.9239579363114978,1.0,0.9877197600047174,False
f_sub_question_count,0.0038975235033494645,0.0038975235033494645,0.9482324917679767,1.0,0.9877197600047174,False
f_anchor_density,0.003739302554471589,0.003739302554471589,0.9503312476532355,1.0,0.9877197600047174,False
f_underspecification_score,0.0036497795813986785,0.0036497795813986785,0.9515188971810701,1.0,0.9877197600047174,False
f_question_type=other,0.0025859857250195312,0.0025859857250195312,0.9656391063158981,1.0,0.9877197600047174,False
f_is_wh_question,-0.0025859857250195312,0.0025859857250195312,0.9656391063158981,1.0,0.9877197600047174,False
f_temporal_type=relative,-0.0015324519817437317,0.0015324519817437317,0.979633712539144,1.0,0.9877197600047174,False
f_named_entity_hint,-0.001223116906303741,0.001223116906303741,0.983744138480013,1.0,0.9877197600047174,False
f_coleman_liau_index,-0.0011899864055402339,0.0011899864055402339,0.9841844019522641,1.0,0.9877197600047174,False
f_whitespace_ratio,-0.0009239575130280618,0.0009239575130280618,0.9877197600047174,1.0,0.9877197600047174,False
